,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic
116,Anchor Bar,0.0,0.117364938,0.15709252699999998,0.070345274,0.199453233,0.444596906,0.006599066999999999,0.439224574,0.32811186800000003,0.095408626,0.015169513,0.107408305,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
117,Anchor End Eurocafe & Bakery,0.191937185,0.40133822399999997,0.089846897,0.054638522,0.074718282,0.176881825,0.056361675,0.428168893,0.17170967199999998,0.21681191,0.0,0.124552228,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
118,Andre's Burger Shack,0.0,0.0,0.0,0.274508029,0.163615361,0.545146465,0.0248848,0.590022991,0.14194673800000002,0.075994613,0.0,0.162891805,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
119,Andre's Cafe,0.158735138,0.192357251,0.248849563,0.10719152900000001,0.23663383300000002,0.047338985,0.047643202,0.528238585,0.193797728,0.12449323300000001,0.020367361,0.078288145,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
120,Andrea Quality Cheesecake,0.25748439,0.12321274300000001,0.22771683199999998,0.085692875,0.29507292,0.0,0.009673714,0.561088976,0.227001,0.074337794,0.0,0.122566397,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
121,Andys Breakfast & Lunch,0.109224526,0.535309125,0.04431452599999999,0.057250314000000004,0.220862306,0.021712162,0.0,0.5470690429999999,0.23016456300000002,0.161983525,0.0,0.047519282,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
122,Angelina's,0.034410249,0.6847330890000001,0.11189077300000001,0.007935868,0.127416236,0.022281429,0.032616052,0.48864777299999995,0.21054585,0.105161506,0.006650596,0.150069034,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
123,Angelina's Sandwich Shop,0.29291780300000003,0.06499432,0.153894889,0.070232123,0.40508336,0.0,0.078175153,0.5394379029999999,0.141279854,0.108697733,0.050276773,0.075177243,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
124,Angora Cafe,0.150092897,0.351057711,0.345853311,0.008133313,0.074893048,0.061355919,0.048049702,0.50108961,0.219259887,0.14346082300000002,0.007518948,0.073189249,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
125,Anh Hong Restaurant,0.463392064,0.064867917,0.103850402,0.011214231000000002,0.284225468,0.062428747,0.021537248999999998,0.462170353,0.22816145100000002,0.139118243,0.005145834,0.136477533,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
126,Ann's Snack Bar,0.0054249319999999995,0.023104679,0.39376382600000004,0.439289514,0.098668386,0.031288034,0.019218551,0.5321902860000001,0.192228293,0.09135524699999999,0.036278262,0.12202652300000001,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
127,Anna Bannanas St. Johns,0.022206278,0.337681695,0.318895013,0.0,0.0675411,0.24383205800000002,0.037639742000000004,0.454298296,0.335902961,0.09787969099999999,0.009534503,0.055422345,good_topic2,"bad_topic2,bad_topic3"
128,Anna's Hand Cut Donuts,0.052570237,0.070546845,0.8527871440000001,0.0,0.009459565999999999,0.000985274,0.02891063,0.497420625,0.287537232,0.121223191,0.0,0.05575211099999999,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
129,Annie's,0.0,0.047641481,0.200687277,0.578846329,0.130045152,0.030703322999999998,0.007305224,0.555363109,0.15418452400000002,0.14424671,0.009955219,0.12018232300000001,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
130,Annie's Cafe & Bar,0.112595203,0.359256865,0.09827220099999999,0.030779031000000002,0.240566876,0.14956052,0.033741268,0.5304581620000001,0.227842698,0.088858239,0.006572224000000001,0.10712726199999999,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
131,Annie's Restaurant,0.0,0.058948302,0.14479441,0.7222275909999999,0.0,0.056771159,0.011165355,0.5296289829999999,0.14286917699999999,0.124361855,0.026056997000000002,0.156223855,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
132,Another Broken Egg Cafe,0.04165525,0.44302795700000003,0.048289327,0.020975634,0.41775896,0.017144345,0.031107522999999998,0.44882554700000005,0.28988637300000003,0.11237377900000001,0.006961642,0.10402976,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
133,Anthony's Italian Specialties,0.35346926,0.031999118,0.41694346600000004,0.0014439379999999999,0.159825153,0.026137216,0.042091319,0.457738945,0.24738512199999999,0.13075549,0.01520012,0.10091641,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
134,Apple Spice,0.510236314,0.008118466,0.10729562,0.0,0.361022804,0.0,0.044629309000000006,0.450168222,0.36940968,0.078635342,0.0,0.05579979,good_topic1,"bad_topic2,bad_topic3"
135,Apple Spice Junction,0.113987516,0.318845163,0.192717881,0.0,0.36571114,0.0,0.0,0.497261412,0.21702515,0.130879365,0.021486353,0.127442433,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
136,Applebee's,0.031222108,0.0,0.127306706,0.067762877,0.47933237799999995,0.285599934,0.022158742999999998,0.532289545,0.231701223,0.10837917400000001,0.002738848,0.096212193,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
137,Applebee's Grill + Bar,0.060755332999999995,0.022633682999999998,0.116790531,0.042393572000000004,0.6498743929999999,0.095274025,0.021909789,0.527948114,0.22987688399999998,0.107900355,0.007761486999999999,0.097205745,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
138,April's II,0.156962859,0.380997119,0.060552493,0.028996888999999998,0.357856009,0.005890555,0.0,0.78764993,0.0,0.0,0.156150967,0.036902792999999996,good_topic2,"bad_topic2,bad_topic5"
139,April's Pub & Grill,0.058037729,0.383509076,0.078071716,0.012533896000000001,0.379383521,0.07767247099999999,0.031274329,0.538662854,0.221490605,0.096863271,0.0,0.104879173,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
140,Aquamarine,0.071410976,0.154078089,0.0,0.0,0.556992859,0.21102464199999998,0.0,0.52699403,0.21317332600000002,0.125836586,0.0,0.124277184,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
141,Arby's,0.07920846299999999,0.041763029,0.40045755899999996,0.121408597,0.327096499,0.019394754,0.025262684,0.536564387,0.222986032,0.09879981,0.01294564,0.094583964,good_topic3,"bad_topic2,bad_topic3"
142,Arby's Roast Beef,0.08393841,0.088772321,0.303643057,0.157821429,0.35115055700000003,0.006233268,0.0,0.748078823,0.235785797,0.0,0.0,0.0,good_topic5,"bad_topic2,bad_topic3"
143,Arbys,0.134033779,0.038039225,0.387234559,0.149625368,0.270853277,0.011978768,0.037583965,0.5606137370000001,0.21473385600000003,0.11213035,0.0014872289999999999,0.065927373,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
144,Arbys Wall Kiosk,0.0,0.039829161,0.395199805,0.0,0.560625017,0.0,0.0,0.785206884,0.07084950799999999,0.0,0.0,0.123619959,good_topic5,"bad_topic2,bad_topic6"
145,Arcadia,0.16472573199999999,0.184267734,0.110681271,0.016645866000000002,0.215371604,0.301433904,0.011077671,0.595942895,0.256482278,0.037934964,0.0,0.09311757699999999,good_topic6,"bad_topic2,bad_topic3"
146,Archie's New York Deli,0.090201368,0.470140997,0.309213823,0.01803909,0.08798171099999999,0.012723844,0.023074296,0.616898549,0.134269956,0.097878171,0.01743244,0.098724695,good_topic2,"bad_topic2,bad_topic3"
147,Area 4 Restaurant,0.057749040999999994,0.16455632,0.024203142,0.023281229,0.48922455600000003,0.22836004199999999,0.021239861000000002,0.51298171,0.23711211,0.101800821,0.003854996,0.11630176199999999,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
148,Area 52 Bar & Grill,0.0,0.0,0.167915803,0.07072460900000001,0.03848823,0.709023517,0.029872613,0.577277622,0.25544424,0.038674591,0.0158796,0.068789169,good_topic6,"bad_topic2,bad_topic3"
149,Area Four Food Truck,0.784384469,0.113733868,0.06484889,0.0,0.0,0.024169687999999998,0.0,0.6196147870000001,0.102274694,0.166000146,0.0,0.102165025,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
150,Arena Sandwich Co. Cheesesteaks,0.16824559100000003,0.09581382599999999,0.34383031,0.113204155,0.23868115199999998,0.032655705,0.0,0.477006286,0.32227698,0.129265398,0.022008927999999997,0.048429664000000004,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
151,Arepa Burger,0.454236635,0.08816373300000001,0.177401182,0.099087113,0.15581546300000002,0.014500178,0.02344752,0.521062389,0.164069014,0.143951227,0.006652288,0.129439416,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
152,Arepas and More Caf̩,0.3838532,0.175153685,0.345480978,0.007938209,0.07066244599999999,0.00734599,0.0075555380000000005,0.560327545,0.242639169,0.042356287,0.0,0.144341331,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
153,Argan Bistro,0.276115099,0.076438597,0.0638972,0.010868361000000002,0.1600476,0.403432578,0.0,0.712546617,0.167854048,0.074587442,0.0,0.036590713999999996,good_topic6,"bad_topic2,bad_topic3"
154,Argentina PDX,0.219586983,0.0,0.0,0.0,0.36451590100000003,0.40368464600000004,0.035251647000000004,0.455519646,0.312568955,0.056356832,0.0,0.12945780199999998,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
155,Argo Caf̩,0.212085045,0.256873107,0.14845833,0.10177596400000001,0.099827506,0.1737905,0.033644754,0.459850401,0.20631670100000002,0.09738304699999999,0.0,0.19698784100000002,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
156,Argos Diner,0.105511525,0.4579857,0.133059665,0.052077915,0.17238383,0.066454891,0.01608104,0.566987363,0.18028021,0.083763038,0.00914748,0.136863012,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
157,Aristo Cafe,0.146883638,0.327465214,0.46430388899999997,0.0,0.036331453,0.018928856,0.033716588,0.587457905,0.281424068,0.053068782,0.0,0.040136362,good_topic3,"bad_topic2,bad_topic3"
158,Arlo's,0.037130886,0.076082006,0.104684069,0.671850332,0.068366362,0.029332518,0.024618308999999998,0.538301774,0.200858772,0.079934258,0.001552789,0.146747388,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
159,Aroma Bistro & Cafe,0.38602826,0.227949376,0.30923829,0.0,0.0,0.068993563,0.013600882,0.37231876700000005,0.30278398100000004,0.221524291,0.0,0.08543443699999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
160,Art's Sandwich Shop,0.07809580099999999,0.059867555,0.492244485,0.070684009,0.22202254600000002,0.067269946,0.0,0.623769805,0.141977413,0.153978951,0.014572598999999999,0.056482225999999996,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
161,Artesanal,0.159460985,0.0,0.1331885,0.522949149,0.045766575,0.1266303,0.0,0.243085355,0.328417659,0.145793185,0.0,0.277955145,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
162,Arthur's Deli & Variety,0.382847548,0.0,0.388103445,0.0,0.074710409,0.144546365,0.0,0.5079382060000001,0.34534245700000005,0.144142777,0.0,0.0,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
163,Article 24,0.11634470599999999,0.157563442,0.049186205,0.08912907699999999,0.270753614,0.307830609,0.01785944,0.523585052,0.220629993,0.109983144,0.009054539,0.11236698699999999,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
164,Arts At the Armory Cafe,0.0,0.351761589,0.32499064,0.01873014,0.0,0.294923221,0.055112562000000004,0.605549954,0.084911454,0.08604544800000001,0.030371451,0.13340288,good_topic2,"bad_topic2,bad_topic6"
165,Arturo's Underground Cafe,0.07899407,0.576559212,0.11645424800000001,0.036469645,0.104026569,0.07589491400000001,0.029317129,0.5239902160000001,0.21409684,0.10992782699999999,0.0,0.116129032,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
166,As Good As It Gets Cafe,0.042304795,0.585591043,0.12047421400000001,0.047052418,0.162071913,0.031607157000000004,0.026420046000000003,0.525511131,0.22695672,0.116740287,0.0,0.097418036,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
167,Ashmont Market & Liquor,0.236470213,0.0,0.40901638100000004,0.0,0.118312894,0.22191948,0.0,0.55672127,0.17028892,0.056520722999999995,0.056859054000000006,0.157045886,good_topic3,"bad_topic2,bad_topic3,bad_topic6"
168,Ate-Oh-Ate,0.42593573100000004,0.054801477,0.141358465,0.09213215699999999,0.18026906,0.094820695,0.023759294,0.527170977,0.197005528,0.10757142800000001,0.006546306,0.130978507,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
169,Ate-Oh-Ate Grill,0.44777542600000003,0.061209436,0.09137361199999999,0.073095402,0.19211569899999997,0.122236465,0.013800517,0.54023832,0.186566662,0.105649953,0.004875169,0.14171022,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
170,Athan's Bakery,0.070068209,0.384599084,0.291203389,0.005424556999999999,0.088402565,0.151794273,0.035276327,0.48595370000000004,0.235586775,0.147070819,0.007721731999999999,0.084065952,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
171,Athena Roasted Chicken & Deli,0.49459655,0.154618969,0.092249363,0.0044555409999999995,0.164762527,0.079426387,0.030401183,0.540908911,0.27065961899999996,0.047776695,0.0,0.10024363900000001,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
172,Atkins Park Restaurant,0.18471657800000002,0.08606160800000001,0.081421205,0.111042201,0.209422765,0.31721415399999997,0.01769243,0.529023303,0.265304313,0.11878258,0.0,0.063899145,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
173,Atlanta Braves All Star Grill,0.0490831,0.021976082999999997,0.031955042,0.10906931800000001,0.525509979,0.24946604600000002,0.015393836000000001,0.542176,0.205858765,0.092446195,0.000889586,0.134514095,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
174,Atlanta Bread,0.193802298,0.156213842,0.282750735,0.026652504,0.301575407,0.027851882999999997,0.024274535,0.507318403,0.266764324,0.093087125,0.013435173,0.085596715,good_topic5,"bad_topic2,bad_topic3"
175,Atlanta Bread - Dunwoody,0.11016460300000001,0.132079244,0.0,0.0,0.740528782,0.0,0.026924683999999997,0.476767004,0.257144831,0.134417289,0.002031415,0.09404783800000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
176,Atlanta Bread - Smyrna,0.11878440900000001,0.587418355,0.184448378,0.0,0.06608096,0.030024702,0.017274816999999998,0.570742136,0.21973589,0.090344215,0.009361783,0.08710305199999999,good_topic2,"bad_topic2,bad_topic3"
177,Atlanta Bread Company International-Bakery Division,0.0,0.0,0.47431200700000004,0.0,0.520893455,0.0,0.0,0.615174572,0.169689382,0.11949804900000001,0.0,0.082241803,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
178,Atlanta Fish House & Grill,0.077273921,0.023903506,0.107666096,0.201244747,0.500823641,0.078786843,0.001996027,0.52108109,0.23224472300000001,0.13783272400000002,0.003621658,0.097037829,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
179,Atlanta's Best Coffee bar,0.0,0.528571963,0.461033404,0.0,0.0,0.0,0.0,0.43780644,0.423115643,0.020914354,0.019974236,0.08977285800000001,good_topic2,"bad_topic2,bad_topic3"
180,Atlas,0.129989802,0.025295141,0.069464949,0.022049223,0.394931362,0.34944290100000003,0.015478637,0.44419369299999995,0.255904173,0.158869338,0.037868836,0.083348992,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
181,Atmosphere Bistro,0.17978349899999999,0.125693422,0.072691774,0.0073937,0.307026223,0.300688425,0.021562499,0.43150239,0.248437585,0.139331782,0.00400725,0.1502759,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
182,Atomic Cafe,0.060194504,0.41887624,0.370223435,0.0,0.034133979,0.10617620400000001,0.018932333,0.542789823,0.24667952899999998,0.056477162000000004,0.008681231,0.11826541,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
183,Atwood's Tavern,0.083372918,0.026694423999999998,0.129289195,0.062164307,0.10867255599999999,0.580799546,0.026066773999999997,0.491533296,0.249516844,0.11813044,0.01462165,0.093866715,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
184,Au Bon Pain,0.174541055,0.31762915199999997,0.307665605,0.019084728999999998,0.10640404699999999,0.064757395,0.02206476,0.526133473,0.24541460399999998,0.10211644,0.007636611,0.08882588400000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
185,Au Petit Caf̩,0.578110268,0.096202929,0.21442928600000002,0.0,0.08033101200000001,0.022632057999999997,0.017018686,0.460912104,0.258813572,0.07324673400000001,0.037045394,0.14684566300000002,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
186,Augusta Subs & Salads,0.31638125100000003,0.09207861099999999,0.288536246,0.153445127,0.070170811,0.066540273,0.041724586,0.360188756,0.270178816,0.172471001,0.044739487,0.10486851,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
187,Aunt Tillie's Deli,0.26266735,0.080628611,0.320476651,0.020578548000000002,0.126107057,0.179187911,0.0,0.506383568,0.260954618,0.18545039,0.0,0.03299785,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
188,Auntie Anne's,0.0,0.0,0.241683543,0.17264512199999998,0.34952127899999996,0.231809765,0.033869382,0.5076910720000001,0.235753593,0.098724215,0.0,0.112607645,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
189,Aurora Coffee,0.0021175260000000002,0.38338192,0.43681498700000004,0.003448756,0.033867096,0.129743185,0.016600695,0.470299828,0.364494608,0.079536252,0.011327107,0.051990895,good_topic3,"bad_topic2,bad_topic3"
190,Aurum Hand Pies,0.284003745,0.31320975100000004,0.151284625,0.030838871,0.080611504,0.130430631,0.024279343999999998,0.441333175,0.333282612,0.098114671,0.009613953,0.086334198,good_topic2,"bad_topic2,bad_topic3"
191,Aussie's Grill & Beach Bar,0.10447938300000001,0.003321109,0.055944905,0.134056205,0.21377653800000002,0.47565256,0.04041666,0.537600792,0.245703687,0.08712615,0.011475782,0.069882692,good_topic6,"bad_topic2,bad_topic3"
192,Austin Cheese Company,0.267756906,0.06613891599999999,0.12130152599999999,0.032368472,0.193495864,0.310048567,0.0,0.62300992,0.29057917,0.080127999,0.0,0.0,good_topic6,"bad_topic2,bad_topic3"
193,Austin Daily Press,0.426648486,0.109136781,0.182045586,0.018937604,0.142800807,0.110998438,0.030432697,0.540528997,0.21747312300000002,0.12952978199999998,0.008888469,0.06586405099999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
194,Austin Java,0.070422364,0.43432919200000003,0.208051664,0.043044129,0.12335194199999999,0.110982611,0.015830306000000002,0.509083531,0.278181271,0.081688564,0.009216,0.09803065300000001,good_topic2,"bad_topic2,bad_topic3"
195,Austin Java Barton Springs,0.065777171,0.442273893,0.197986243,0.047255463,0.157805516,0.07961728,0.015804407,0.53727005,0.268092661,0.071879413,0.008021539,0.091876612,good_topic2,"bad_topic2,bad_topic3"
196,Austin Rotisserie,0.561432284,0.062793827,0.128202846,0.0024937320000000002,0.149084233,0.08548618599999999,0.0,0.634551242,0.159391675,0.080030043,0.033051952999999995,0.08470013800000001,good_topic1,"bad_topic2,bad_topic3"
197,Austin's Coffee & Film,0.02734806,0.32451041,0.255815261,0.0,0.040034447,0.342601881,0.019290765,0.567037484,0.258454592,0.064557697,0.0,0.08447577,good_topic6,"bad_topic2,bad_topic3"
198,Auto's Pub,0.0,0.222423911,0.0,0.027344967,0.0612116,0.6722446009999999,0.00572412,0.46323262299999995,0.36791620799999997,0.106021473,0.020463845,0.03070728,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
199,Ava Roasteria,0.02304277,0.470319052,0.276134628,0.002062679,0.073843111,0.142857134,0.022546596000000002,0.517773979,0.28834245199999997,0.09583455099999999,0.014110723,0.054113826,good_topic2,"bad_topic2,bad_topic3"
200,Avenue B Grocery,0.172975446,0.052878645999999994,0.5659365670000001,0.015286473,0.05993165,0.12414258,0.012674645,0.505146464,0.276477569,0.108652056,0.0019192220000000002,0.089727838,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
201,Avenue Deli,0.27918245,0.268563544,0.35426919100000004,0.011243458999999999,0.056086387,0.019472402,0.012601815,0.601657304,0.22245004300000001,0.059609986,0.018922051999999998,0.076098813,good_topic3,"bad_topic2,bad_topic3"
202,Avenue Gastrobar,0.04714979,0.142135567,0.050582003,0.070656343,0.469593707,0.20782509,0.012727861000000002,0.508867371,0.252580381,0.1052395,0.0074786259999999995,0.10659626,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
