names,0
Sally's Sandwiches,good_topic1
Saloniki Greek,good_topic1
Saltbox Kitchen,good_topic6
Saltgrass Steak House,good_topic5
Salty Tongue Caf茅,good_topic2
Salvaggio's Deli,good_topic3
Salvaggio's Italian Deli,good_topic3
Salvaggio's Italian Delicatessen,good_topic3
Salvaggio's On The Hill,good_topic2
Sam LaGrassa's,good_topic1
Sam's,good_topic6
Sammich,good_topic1
Sammiches N' Stuff,good_topic1
Sammy's Roast Beef,good_topic3
Sam鈥檚 Of San Francisco,good_topic4
San Francisco Bakery & Caf茅,good_topic2
San Julian's  Coffee,good_topic2
Sandeez Hamburger Hut,good_topic4
Sandella's Flatbread Cafe,good_topic2
Sandman Express Downtown,good_topic1
Sandman's Cheesesteak,good_topic1
Sandwich Bar,good_topic6
Sandwich Express,good_topic3
Sandwich Island,good_topic3
Sandwich Tree,good_topic1
Sandwich Works,good_topic2
Sandy Hot Wings Cafe,good_topic4
Sandy's Cafe,good_topic2
Sandy's Hamburgers,good_topic4
Santorini,good_topic5
Sarah's Market & Cafe,good_topic2
Sasquatch Brewery,good_topic6
Sasquatch Brewing Company,good_topic6
Satellite,good_topic5
Satellite Tavern,good_topic6
Saus,good_topic4
Sausage Shack,good_topic2
Savary Island Pie Company,good_topic1
Save On Meats,good_topic3
Savino's Subs,good_topic2
Savions Place,good_topic5
Savona Coffee House,good_topic2
Savor,good_topic1
Savor Soup House,good_topic1
Savoree,good_topic2
"Sawicki's Meat, Seafood & More",good_topic1
Saxbys Coffee,good_topic2
Saxy's Cafe,good_topic2
Say Hey Cafe,good_topic1
Scali Cafe,good_topic2
Scent of a Sandwich,good_topic2
Schlotzsky's,good_topic3
Schmidt's Sausage Haus,good_topic6
Schoolhouse Ice Cream & Yogurt,good_topic3
Sckavone's,good_topic2
Scola's Sandwich,good_topic3
Scout Beer,good_topic6
Scramblers,good_topic2
Scratch Kitchen,good_topic5
Scup's In The Harbour,good_topic2
Sean's Harvest Market,good_topic2
Sean's Harvest Market Uptown,good_topic3
Sebastians Cafe & Catering,good_topic2
Sebastians Caf茅 & Catering,good_topic3
Seize The Bagel,good_topic2
Seize the Bagel,good_topic3
Seize the Bagel - Hazel Dell,good_topic2
Sellberg's Tavern,good_topic6
Sellwood Inn,good_topic6
Seoul K BBQ,good_topic3
Servizio Cafe,good_topic3
Seven Hens,good_topic1
Seven Little Sliders,good_topic1
Seven Subs,good_topic3
Shake 'N Burger,good_topic4
Shake Shack,good_topic4
Shakers American Caf茅,good_topic2
Shari's - Clackamas,good_topic5
Shari's - Delta Park,good_topic5
Shari's - Farmington,good_topic5
Shari's Cafe and Pies,good_topic5
Shawarma Point,good_topic1
Sheridan's 52nd Ave Sports Bar,good_topic6
Sherman Cafe & Market,good_topic2
Short And Stout Kitchen,good_topic2
Short Bus Subs,good_topic3
Short North Coffee House,good_topic2
Short North Goody Boy,good_topic5
Short Stop,good_topic4
Short Stop Cafe,good_topic2
Short Stop-North Austin,good_topic4
Shorty's,good_topic4
Shotgun Sub Shop,good_topic1
Shuggie's Burgers & Shakes,good_topic4
Shula Burger,good_topic4
Shut Up and Eat,good_topic1
Shy Bird,good_topic1
Si Se帽or,good_topic1
Si Se帽or Peruvian Sandwiches and More,good_topic1
Sidechick,good_topic1
Siegel's Bagels,good_topic3
Silo On Seventh,good_topic4
Silver Mine Subs,good_topic3
Silver Slipper Restaurant,good_topic3
Silvertone,good_topic6
Simco's,good_topic5
Simmer Down Cafe,good_topic3
Simon's Office,good_topic5
Simon's Too,good_topic3
Simon鈥檚 Burger,good_topic4
Simpatica Dining Hall,good_topic2
Simple Bites,good_topic2
Simple Fare,good_topic1
Simplee Deelicious,good_topic5
Simpli Bar & Bites,good_topic6
Simply WOW,good_topic1
Sip Cafe,good_topic2
Sip The Experience,good_topic2
Sip Wine Bar And Kitchen,good_topic5
Sisters Gourmet Deli,good_topic2
Six Feet Under Pub & Fish House- Grant Park,good_topic5
Sixth Street Grill,good_topic2
Sixth and Waller,good_topic2
Ski Shores Cafe,good_topic6
Skibo's Subs,good_topic2
Skinny's Restaurant,good_topic5
Skip鈥檚 Chicago Dogs,good_topic4
Skube Snacks and Deli,good_topic1
Sky Jockey Bar & Grill,good_topic5
Skyhawk Restaurant,good_topic5
Skyline Burgers on Broadway,good_topic4
Skyline Chili,good_topic5
Skyline Restaurant,good_topic4
Slack's,good_topic3
Slide By Food Truck,good_topic4
Sliders Burger Joint,good_topic4
Slideways,good_topic4
Slow Bar,good_topic4
Slowburger,good_topic4
Slugger's Dugout,good_topic3
Smaaken Waffle Sandwiches,good_topic2
Smak Dab's,good_topic4
Small Batch Cafe,good_topic1
Smallflower,good_topic2
Smash Kitchen & Bar,good_topic5
Smashburger,good_topic4
Smileys Public House,good_topic6
Smiling Moose Deli,good_topic3
Smiling Moose Rocky Mountain Deli,good_topic1
Smitty's Original Coney Island,good_topic4
Smokehouse Sandwich,good_topic1
Snappy Pattys,good_topic6
Snappy鈥檚,good_topic1
Snarf's Sandwiches,good_topic3
Snarfburger,good_topic4
Snarkys Moo Bawk Oink,good_topic1
Snollygoster's Sandwiches & Stuff,good_topic4
"Snooze, an A.M. Eatery",good_topic2
"Snooze, an A.M. Eatery E. Austin",good_topic2
SoCo Burgers,good_topic4
Sobik's Subs,good_topic5
Social House Orlando,good_topic6
Soco Bar & Bites,good_topic5
Sodade Coffeehouse,good_topic3
Sofrito Latin Cafe,good_topic5
Soho Cafe And Bakery,good_topic2
Sol De Borinquen,good_topic1
Sol Station Cafe,good_topic2
Sola Cafe and Catering,good_topic1
Solid Ground Cafe,good_topic2
Sombrero's Mexican Restaurant,good_topic5
Something Healthy Wholesome Meals & Juice Bar,good_topic2
Something Savory Catering,good_topic1
Son Of Thurman,good_topic4
Sonic Drive In,good_topic3
Sonic Drive-In,good_topic3
SooGood,good_topic2
Sophia's Cafe,good_topic3
Sophie's Uptown,good_topic2
Sorella's,good_topic2
Sorelle,good_topic2
Sorelle Bakery & Cafe,good_topic2
Sorelle Bakery Cafe,good_topic2
Soulful Taste,good_topic5
Sound Grounds,good_topic3
Soup Plus,good_topic3
Soup Zone,good_topic2
SoupCycle,good_topic3
Souper Jenny,good_topic2
Souper Jenny Brookhaven,good_topic2
Souper Jenny Westside,good_topic2
Souper Roll Up Cafe,good_topic1
Souper Salad,good_topic1
Souper Salad of Beth Israel,good_topic2
South Congress Cafe,good_topic2
South End Buttery,good_topic2
South Of Philly,good_topic3
South Pacific Rum Bar and Grill,good_topic6
South Paw Deli,good_topic1
South Philly Steaks,good_topic1
South Side Walnut Cafe,good_topic2
South Street Cafe,good_topic1
Southern Sun Pub & Brewery,good_topic6
Southern Sweets Bakery,good_topic1
Southside Tavern,good_topic5
SoyTalk,good_topic1
Spalla's Chicago Italian Beef,good_topic3
Sparrows Coffee & Tea,good_topic2
Speakeasy Bar & Grill,good_topic6
Spice Burgr,good_topic4
Spice Mill,good_topic6
Spicewood Tavern,good_topic6
Spicy Boys,good_topic1
Spicy Pickle,good_topic1
Spike's Junkyard Dogs,good_topic4
Spinelli's Deli,good_topic3
Splash Bar,good_topic6
Splash Ultra Lounge & Burger Bar,good_topic6
Splitz Grill,good_topic4
Spoleto,good_topic1
Spoleto Italian Kitchen,good_topic5
Spoodles Soup Factory,good_topic1
Spooky's Black Cat Cafe and Milk District Marketplace,good_topic6
Sports On Tap,good_topic6
SportsTime2 Bar & Grille,good_topic5
Spread & Co,good_topic2
Springhill Restaurant,good_topic5
Springreens at Community Caf茅,good_topic5
Spud's Bar And Grille,good_topic6
Spunky Monkey Coffee Kitchen,good_topic2
Sputnik,good_topic4
Square 1 Burgers & Bar,good_topic4
Ssam Burger,good_topic4
St Charles Deli,good_topic3
St Honor茅 Boulangerie,good_topic2
St Johns Coffee Roasters,good_topic3
St. Honor茅 Boulangerie,good_topic2
St. Johns Theater & Pub,good_topic6
Staccato Gelato,good_topic3
Stack Burger Bar,good_topic4
Stack City Burger Bar,good_topic4
StackHouse Burger Bar,good_topic4
Stacked Sandwich Shop,good_topic1
Stacked Sliders,good_topic4
Stadium Sports Bar and Grill,good_topic6
Stadiums,good_topic6
Stan'wiches,good_topic4
Standard Hall,good_topic6
Stanich's,good_topic4
Stanney's Ice Cream & Sandwich Shoppe,good_topic2
Star Bar,good_topic6
Star Provisions,good_topic1
Starbucks,good_topic3
Stardust Video & Coffee,good_topic6
Stark Street Station,good_topic2
Starlite Diner & Lounge,good_topic4
Starring Rolls Cafe,good_topic2
Station 5 Grille,good_topic2
Stationside,good_topic1
Stats Bar & Grille,good_topic5
Steak 'n Shake,good_topic5
Steak Escape,good_topic1
Steak Escape Hilliard,good_topic4
Steak Escape Westerville,good_topic5
Steak Shack,good_topic4
Steak Your Claim,good_topic3
Steak on Fire,good_topic5
Steak 鈥檔 Shake,good_topic5
Steakadelphia,good_topic3
Steaks Fifth Avenue,good_topic3
Stella Cafe,good_topic2
Stella San Jac,good_topic5
Stephanie鈥檚,good_topic5
Stepho's Souvlaki Greek Taverna,good_topic1
Stewart's,good_topic6
Stillhouse Craft Burgers & Moonshine,good_topic5
Stillwater,good_topic5
Stinson's,good_topic2
Stock Up Cafe,good_topic2
Stockyard Burgers & Bones,good_topic5
Stockyard Restaurant,good_topic5
Stone Creek Tavern,good_topic5
Stone Soup Kitchen,good_topic2
Stong's Markets,good_topic3
Stonington's Seafood,good_topic5
Stoopid Burger,good_topic4
Stop & Go Burgers,good_topic4
Stout Irish Sports Pub,good_topic6
Street Bistro,good_topic4
Street Thyme,good_topic4
StreetWise Urban Food,good_topic5
Strike,good_topic1
Strip-T's Restaurant,good_topic1
Studio Catering Company,good_topic1
Style Cafe,good_topic2
Sub City,good_topic1
Sub Shop,good_topic3
Sub-Base Sandwich Shoppe/Dandy Donuts,good_topic3
Sublime Doughnuts,good_topic3
Subs N More,good_topic3
Subs Plus,good_topic2
Subway,good_topic3
Subway Restaurants,good_topic3
Sufra Mediterranean Food,good_topic1
Sugar Bowl Cafe,good_topic2
Sugar Factory,good_topic5
Sugar Street Bakery & Bistro,good_topic5
Sugarholic Cafe,good_topic1
Sullivan's Castle Island,good_topic3
Sullivan's Gulch Bar & Grill,good_topic6
Sumac Cafe,good_topic1
Summer Shack-  Cambridge,good_topic5
Sun Star Chinese,good_topic5
Sun Sui Wah Seafood Restaurant,good_topic1
Sun Valley Subs,good_topic3
Sundancer Grill,good_topic5
Sundaze,good_topic4
Sundaze North,good_topic4
Sunnyside Pub,good_topic5
Sunrise Bagels Beaverton,good_topic3
Sunrise Kitchen,good_topic2
Sunset Burger,good_topic4
Sunset Fried Chicken Portland,good_topic1
Sunshine Diner,good_topic2
Sunshine Seasons,good_topic2
Supa,good_topic1
Super Chef's Breakfast & More,good_topic2
Super Deluxe,good_topic4
Super Gyro,good_topic1
Super Pan Latino Sandwich Shop,good_topic1
Super Rico Colombian Restaurant & Bar,good_topic1
Super Sub Shop/Casual Catering,good_topic3
SuperChefs Breakfast & More,good_topic2
SuperDeluxe,good_topic4
Superburger,good_topic4
Supreme Burger,good_topic4
Sushi Lola's,good_topic5
Suzette's Deli,good_topic5
Swamp House Riverfront Grill,good_topic5
Swan City Bagels,good_topic2
SwedeDISH,good_topic4
Sweedeedee,good_topic2
Sweeney's of Yaletown,good_topic6
Sweet & Fresh,good_topic2
Sweet Ambrosia,good_topic1
Sweet Cream Cafe,good_topic2
Sweet Hut Bakery & Cafe,good_topic2
Sweet Jam,good_topic2
Sweet Mama's Restaurant,good_topic2
Sweet Spot Cafe,good_topic2
Sweet Sue's Bakery & Cafe,good_topic3
Sweet Tomatoes,good_topic1
Sweet Touch Cafe,good_topic2
Sweet Treets Bakery,good_topic5
Sweetish Hill Bakery,good_topic3
Sweetwater Tavern,good_topic6
Sweetwaters Coffee & Tea - Wellington OSU,good_topic2
Swensons Drive-In,good_topic4
Swerve Grille,good_topic5
Swift and Union,good_topic6
Swine & Sons,good_topic1
Swiss Bakery,good_topic1
Swissb盲kers,good_topic3
Symon's Burger Joint,good_topic4
Symphonie Restaurant,good_topic2
S煤pa!,good_topic1
S艑W Plated,good_topic6
T's Cafe,good_topic2
TAKE OUT CHARLEY'S,good_topic3
TGI Friday's,good_topic5
TGI Fridays,good_topic5
TILT,good_topic4
TJ's Sandwiches,good_topic6
TJ's Seafood Shack,good_topic5
TJ鈥檚 Spicy Chicken,good_topic1
TK Sub Cafe,good_topic1
TM Banh Mi,good_topic1
TNT Grillin,good_topic4
Table 6 Cafe & Catering,good_topic2
Taco Break,good_topic1
Taco Mac,good_topic5
Taco Mac - Perimeter,good_topic5
Taco Pete,good_topic5
Taco Pete Bistro,good_topic5
Tahcha Tea Bar and Cafe,good_topic2
Tails & Trotters,good_topic1
Tainos Bakery,good_topic2
Tainos Bakery & Deli,good_topic1
Taka Taka's Cafe,good_topic1
Take 2 Grill,good_topic5
Tam Deli & Cafe,good_topic1
Tambo's Kitchen,good_topic5
Tan Tan Cafe & Delicatessen,good_topic1
Tangent Cafe,good_topic3
Tango's Meats,good_topic3
Tango01,good_topic1
Tanya's European Deli,good_topic3
Tap,good_topic6
Tap & Table on 23rd,good_topic6
Tap N Vine,good_topic5
Tap Room Grille,good_topic6
Tap Tap Station Cafe,good_topic1
Tap Union Freehouse,good_topic6
Tapped and Uncorked,good_topic6
Tartine,good_topic2
Tartine Bread & Pies,good_topic1
Taser Grilled Cheese Sandwiches,good_topic1
Tasi Cafe,good_topic2
Taste Of Thyme Cafe,good_topic2
Taste Tickler,good_topic3
Taste of Philly,good_topic3
Taste of the Town,good_topic3
Tastefully Done,good_topic5
Tasty Burger,good_topic4
Tasty Cafe & Kitchen,good_topic2
Tasty Gourmet,good_topic3
Tasty Subs,good_topic3
Tasty Torpedo,good_topic1
Tasty's Chicken,good_topic3
Tasty's Chicken & Soul Food,good_topic4
Tatte Bakery & Cafe,good_topic2
Tavern 99,good_topic6
Tavern at The Creek,good_topic6
Tavern in the Square,good_topic6
Tawara Sushi,good_topic5
Tea Social,good_topic2
Tea Zone,good_topic2
TeaMoji,good_topic2
Teak Neighborhood Grill,good_topic4
Tealips Cafe,good_topic2
Teature Tea Lounge,good_topic6
Tecce's Santoro's of Peabody,good_topic5
Ted's Montana Grill - Arena District,good_topic5
Ted's Montana Grill - Boulder,good_topic5
Ted's Montana Grill - Cumberland Mall,good_topic5
Ted's Montana Grill - Decatur,good_topic5
Ted's Montana Grill - Gateway,good_topic5
Ted's Montana Grill - Luckie Street,good_topic5
Ted's Montana Grill - Midtown,good_topic5
Ted's Montana Grill - Sawmill,good_topic4
Ted's Montana Grill - Westside Village,good_topic5
Teddys Kitchen,good_topic2
Tee & Cakes,good_topic3
Temptations Cafe,good_topic2
Ten10 Brewing Co,good_topic6
Tender Greens,good_topic2
Tenders,good_topic4
Tequila Mike's,good_topic3
Tera V Burger,good_topic4
Terra Burger,good_topic4
TerraBurger,good_topic4
Terrapin Tap House,good_topic6
Texadelphia,good_topic3
Texadelphia - Moonlight Place,good_topic3
Texas Expresso,good_topic2
Texas French Bread,good_topic2
Texas Honey Ham Company,good_topic2
Texas Land & Cattle,good_topic5
Texas Picnic Company & Bakery,good_topic3
Texas Wings & Grill,good_topic4
Texx Big Burger,good_topic4
Tgi Fridays,good_topic5
Thanh Nhi Kitchen,good_topic1
That Deli!,good_topic1
That One Spot Burger,good_topic4
That's Italian Too,good_topic3
The Acorn,good_topic1
The After Party,good_topic4
The Agency Ultra Sport Lounge,good_topic6
The American Cheesesteak,good_topic3
The Angry Unicorn,good_topic4
The Armory Bar,good_topic3
The Astro Diner,good_topic2
The Atrium Cafe,good_topic2
The Automatic Food & Drink,good_topic6
The Back Porch,good_topic5
The Bacon Truck,good_topic1
The Bagel Bar,good_topic3
The Bagel Table,good_topic2
The Baker and the Chef,good_topic2
The Baker's Mark,good_topic1
The Bakeshop,good_topic3
The Baowry,good_topic1
The Barn Door Grocery,good_topic3
The Barnacle Restaurant,good_topic5
The Basement,good_topic6
The Best Breakfast and Sandwiches,good_topic2
The Best Wings,good_topic4
The Best Wurst,good_topic3
The Big Egg,good_topic2
The Big Kahuna,good_topic5
The Biscuit,good_topic2
The Black Cat Cafe,good_topic3
The Black Cat Cafe & Pub,good_topic3
The Block,good_topic1
The Boat,good_topic5
The Boathouse,good_topic6
The Bon Aire,good_topic6
The Brass Tap,good_topic6
The Breadgarden,good_topic3
The Breakfast Club,good_topic2
The Brickery Grill & Bar,good_topic5
The Bridge House Cafe,good_topic1
The Broken Yolk,good_topic2
The Bullpen,good_topic6
The Bumbling Bee - Boulder,good_topic4
The Burger Bar,good_topic4
The Burger Bar by Wegmans,good_topic4
The Burger Bus,good_topic4
The Burger Club,good_topic4
The Burger Lab,good_topic4
The Buzz Caf茅 & Espresso Bar,good_topic2
The Cannibal Cafe,good_topic4
The Canyon Grille,good_topic5
The Carvery,good_topic1
The Castle,good_topic6
The Centre Caf茅,good_topic2
The Charles Bar,good_topic6
The Chastain,good_topic2
The Cheese Course,good_topic1
The Chicken Bone,good_topic3
The Chop Shop,good_topic4
The Chopped Leaf,good_topic1
The Chuck Wagon Diner,good_topic2
The Civic Taproom & Bottle Shop,good_topic6
The Clam Box,good_topic5
The Clearing Cafe,good_topic2
The Cloak & Blaster,good_topic6
The Cluck Truck,good_topic1
The Cluckwagon,good_topic1
The Cocoa Bean,good_topic2
The Coffee Bean & Tea Leaf,good_topic2
The Coffee Corner Cafe,good_topic2
The Coffee Shoppe,good_topic3
The Coffee Snobs,good_topic3
The Common Cafe & Patisserie,good_topic2
The Connection Cafe,good_topic5
The Coquitlam Grill,good_topic2
The Corner,good_topic2
The Corner Bar,good_topic6
The Corner Cafe,good_topic5
The Cottage Pantry,good_topic2
The Country Cat PDX,good_topic2
The Cowfish - Atlanta,good_topic5
The Cowfish Sushi Burger Bar,good_topic5
The Crab Boil Atlanta,good_topic5
The Crab Stop,good_topic5
The Crazy Cuban,good_topic3
The Crooked Spoon Gastropub,good_topic5
The Cruise In Diner,good_topic2
The Cuban Corner,good_topic1
The Daily Feast,good_topic2
The Dairy Hut,good_topic3
The Dean's List,good_topic5
The Deck,good_topic5
The Deep South Biscuit Company Food Truck,good_topic1
The Deli,good_topic5
The Deli At Flatiron Park,good_topic2
The Deli Downstairs,good_topic3
The Deli Downtown,good_topic1
The Deli Vancouver,good_topic3
The Delly,good_topic3
The Derby,good_topic3
The Diner Vancouver,good_topic2
The Diner at 11 North Beacon,good_topic2
The Dining Car,good_topic1
The Dirty Apron Cooking School,good_topic5
The Dirty Apron Delicatessen,good_topic2
The Doghouse Pdx,good_topic4
The Dogwood,good_topic6
The Downwind Restaurant and Lounge,good_topic6
The Drive Coffee Bar,good_topic2
The Drop Coffee,good_topic2
The Dub Pub,good_topic6
The Dudley Chateau,good_topic6
The Dullahan Irish Pub,good_topic6
The Dunbar Public House,good_topic6
The Eagle,good_topic1
The Eastwood,good_topic2
The Edge Caf茅,good_topic2
The Elder Tree Public House,good_topic6
The Energy Bar,good_topic2
The Falcon,good_topic6
The Field,good_topic6
The Fireside Grill,good_topic5
The Fishwife,good_topic5
The Five Seventy Market,good_topic3
The Fountain,good_topic5
The Fox & Hounds Public House,good_topic6
The Fresh Feast,good_topic5
The Friendly Toast - Burlington,good_topic2
The Frog & Monkey Restaurant & Pub,good_topic6
The Front Page,good_topic6
The Fuller Cup,good_topic2
The G Spot Wangs N Thangs,good_topic4
The Gaff,good_topic6
The Gallows,good_topic6
The Garden Bar,good_topic1
The Garden Gate Cafe,good_topic2
The Geek Easy Bar & Lounge,good_topic6
The Glenville Stops,good_topic6
The Gnarly Barley,good_topic6
The Gnarly Gar,good_topic5
The Goat,good_topic6
The Goat Dublin,good_topic6
The Goblin Market Restaurant & Lounge,good_topic5
The Gray Olive Cafeteria,good_topic2
The Great North,good_topic2
The Green Tomato Kitchen,good_topic5
The Grilled Cheese Grill,good_topic1
The Groaning Board,good_topic6
The Gull Bar + Kitchen,good_topic6
The Gumbo Dude Food Truck,good_topic5
The Gyro Shack - Closed,good_topic1
The Gyros Stand,good_topic6
The H Orlando,good_topic5
The Habit Burger Grill,good_topic4
The Halal Guys,good_topic5
The Half Pint,good_topic5
The Hamburger Inn Diner,good_topic5
The Hangry Bison,good_topic4
The Happy Camper Food And Coffee Bar,good_topic2
The Harp,good_topic5
The Harvest Wine Bar,good_topic6
The Hashburg 2,good_topic4
The Hide Out Cafe,good_topic2
The Hideaway Bar,good_topic6
The Hideout Coffeehouse,good_topic3
The High Water Mark,good_topic6
The Hill Tavern,good_topic6
The Hot Spot Steak N Take,good_topic2
The House Of Banh Mi,good_topic1
The Hub,good_topic4
The Hungry Peach,good_topic5
The Iberian Pig,good_topic5
The Igloo Restaurant,good_topic5
The Imp and Nada,good_topic1
The Independent Sports Bar & Grill,good_topic6
The Italian Market,good_topic1
The Jalopy,good_topic1
The Joint,good_topic4
The Juice Bar Health Food Restaurant,good_topic3
The Juice Bar Norwood,good_topic2
The Kaboom Box,good_topic4
The King George Tavern,good_topic6
The Kitchen Cafe,good_topic2
The Lair Bar and Grill,good_topic6
The Lamp,good_topic6
The Lansdowne Pub,good_topic6
The Linden Store,good_topic3
The Little Farmhouse Cafe,good_topic2
The Loaded Burger,good_topic4
The Lobster Shanty,good_topic5
The Lobster Stop,good_topic5
The Local Bar & Grill College Park,good_topic6
The Local Post Pub,good_topic6
The Lox,good_topic3
The Lynn Canyon Caf茅,good_topic3
The Mad Italian,good_topic3
The Magnolia,good_topic6
The Maiden,good_topic5
The Meatball Stoppe,good_topic1
The Meatery,good_topic1
The Meating Place,good_topic1
The Melt Bar & Grill,good_topic1
The Mercantile,good_topic3
The Met Natick,good_topic5
The Middle Gray,good_topic6
The Mighty Oak,good_topic3
The Moat Sports Grille,good_topic6
The Mocking Bird,good_topic1
The Morgan House Restaurant,good_topic6
The Muffin Shop,good_topic2
The Naam,good_topic2
The Neighborhood Restaurant & Bakery,good_topic2
The Nest,good_topic2
The Old Bag of Nails Pub,good_topic5
The Old Mohawk,good_topic6
The Oregon Public House,good_topic6
The Original Brooklyn Water Bagels,good_topic3
The Original Hot Dog Factory,good_topic4
The Original New Orleans Po-boy And Gumbo Shop,good_topic5
The Original WOW Burger,good_topic5
The Original WOW! Burger,good_topic4
The Other Side Cafe,good_topic6
The Pancake House,good_topic2
The Pancake House - Lewis Center,good_topic2
The Paramount,good_topic2
The Parkview,good_topic6
The Parmacy,good_topic1
The Pastrami Project,good_topic1
The Peabody Diner,good_topic2
The Peached Tortilla,good_topic1
The Pecan Bistro,good_topic5
The People's Pig,good_topic1
The People's Republik,good_topic6
The Peoples' Sandwich of Portland,good_topic1
The Perfect Bite,good_topic4
The Phil,good_topic3
The Pine Room Restaurant,good_topic2
The Pineapple Place,good_topic5
The Pinnacle Cafe,good_topic3
The Pint Room,good_topic6
The Pit,good_topic3
The Pit Stop,good_topic2
The Pita Pit,good_topic3
The Plate - Milton,good_topic2
The Po'Boy Shop,good_topic5
The Point,good_topic1
The Porch,good_topic6
The Porch Deli & Market,good_topic3
The Portland Bottle Shop,good_topic6
The Portland Soup Company,good_topic1
The Portside Pub,good_topic6
The Pub Orlando,good_topic6
The Pub Perimeter,good_topic6
The Pub Polaris,good_topic6
The Purple Bean Cafe,good_topic3
The Pushcart Cafe,good_topic1
The QuarterDeck Bar,good_topic6
The Quiet Few,good_topic6
The Rail - Dublin,good_topic5
The Red Line Cafe,good_topic2
The Red Onion Restaurant,good_topic4
The Red Umbrella Cafe,good_topic2
The Reef,good_topic6
The Republic of Sandwich,good_topic1
The Reserve,good_topic3
The Rock House Grill,good_topic4
The Roof,good_topic5
The Roost,good_topic1
The Roxy,good_topic6
The Sandwich Company,good_topic1
The Sandwich Hut,good_topic5
The Sandwich Joint,good_topic3
The Sandwich Shop,good_topic1
The Sandwich Shoppe,good_topic2
The Scotty Dog,good_topic4
The Side Door,good_topic6
The Sleepy Potato,good_topic5
The Slocan,good_topic2
The Smiling Bison,good_topic6
The Smiling Bison - Sanford,good_topic5
The Soup Peddler,good_topic2
The Soup Peddler Real Food & Juice Bar,good_topic2
The South Side Tavern,good_topic6
The Southern Deli,good_topic5
The Sparrow Bakery,good_topic2
The Spot,good_topic5
The Steakburger,good_topic4
The Stonehouse Wood Fire Grill,good_topic4
The Story of Texas Cafe,good_topic1
The Strand,good_topic6
The Sweet Spot,good_topic2
The TaVern at 156 Restaurant & Bar,good_topic5
The Table,good_topic6
The Take Away,good_topic5
The Taste,good_topic2
The Tavern,good_topic6
The Tavern at Camp Creek,good_topic5
The Templeton,good_topic2
The Thirsty Scholar Pub,good_topic6
The Thurman Cafe,good_topic4
The Tipper Restaurant & Review Room,good_topic5
The Torpedo Room,good_topic6
The Townshend,good_topic5
The Ubar,good_topic5
The Ugly Mug Diner,good_topic2
The Varsity,good_topic4
The Village Table,good_topic5
The Vortex,good_topic6
The Vortex Bar And Grill - Midtown,good_topic4
The Warehouse Cafe,good_topic2
The Waypost,good_topic6
The Whiskey,good_topic6
The Wholy Grain,good_topic2
The Woodsman Market,good_topic3
The Yellow Deli,good_topic2
Theo's,good_topic3
Thinking Cup,good_topic2
Third Base,good_topic6
Thirsty Duck Saloon,good_topic6
This N That Eats,good_topic1
Thistle Cafe,good_topic5
Three B's Tacos,good_topic5
Three Dollar Cafe,good_topic6
Three Nenas Bakery & Deli,good_topic1
Three Sheets,good_topic6
Three Square Grill,good_topic5
Thu Hien Deli & Sandwich Shop,good_topic1
ThunderCloud Subs,good_topic3
Thunderbird Burgers,good_topic3
Thunderbird Cafe & Tap Room,good_topic3
Thundercloud Subs,good_topic3
Thurman To Go,good_topic4
Thurston Spa,good_topic2
Thyme,good_topic5
Tibbys New Orleans Kitchen,good_topic5
Tien Hung Market Oriental Food Center,good_topic1
Tigard Big Town Hero,good_topic3
Tigerlily Restaurant & Bar,good_topic4
Tijuana Garage,good_topic5
Tilted Kilt Pub,good_topic5
Tilted Kilt Pub & Eatery,good_topic6
Tim Horton's,good_topic3
Tim Hortons,good_topic3
Time Out Sports Bar Plus,good_topic6
Tin Shed Garden Cafe,good_topic2
Tina's Corner,good_topic2
Tiny Bistro,good_topic1
Tiny's Coffee South East,good_topic2
To Dine For Eatery,good_topic4
Toast,good_topic2
Toasted,good_topic4
Toastie's Sub Shop,good_topic1
Toasties Sub Shop,good_topic3
Tobias Burgers & Brews,good_topic5
Toco Grill,good_topic6
Todd English Tavern,good_topic5
Togo's Sandwiches,good_topic3
Tokyo Sando,good_topic1
Tom + Chee - Columbus,good_topic1
Tom + Chee - Hilliard,good_topic1
Tom + Chee - Orlando,good_topic1
Tom + Chee - Pickerington,good_topic1
Tom + Chee Westside,good_topic1
Tom English Bar,good_topic6
Tom's Sandwich Shop,good_topic1
Tomas Burger,good_topic4
Tommy's Cafe,good_topic2
Tommy's Jerky Outlet,good_topic3
Tony C's Sports Bar & Grill,good_topic5
Tony's Bistro,good_topic3
Tony's Clam Shop,good_topic5
Tony's Coneys,good_topic4
Tony's Deli,good_topic6
Tonys Coneys,good_topic4
Tonys Deli,good_topic3
TooJay's,good_topic5
Tooba's Cafe,good_topic2
Toody's,good_topic3
Toojay's,good_topic3
Tootie Pie,good_topic3
Top Notch,good_topic4
ToppSalad,good_topic2
Tortas El Rey,good_topic1
Tortas Factory del DF,good_topic1
Toscano & Sons Italian Market,good_topic1
Tossed,good_topic1
Tostado Sandwich Bar,good_topic3
Tostones Latin Cafe,good_topic1
Touchdown Wings,good_topic3
Touchdown wings,good_topic4
Toulouse Cafe and Bar,good_topic5
Tous Les Jours,good_topic2
Town Market Andover,good_topic2
Township and Range,good_topic6
Tractor,good_topic2
Tractor Foods,good_topic1
Trattoria Andiamo,good_topic1
Travonna Coffee House,good_topic3
Tree Story Bakery & Cafe,good_topic2
