,Unnamed: 0,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic,business_id
100,103,American Bakers Cafe,0.05236468,0.471576795,0.4166653870000001,0.0,0.047093883,0.0,0.017834401,0.739077412,0.16997133899999994,0.055369372,0.0,0.0,good_topic2,"bad_topic2,bad_topic3",kTKfCpty3gkYoLvasowmGQ
101,104,American Bakers Coffee,0.02198484,0.477412383,0.42928649,0.0,0.017227127,0.047263136,0.016328583,0.5494596110000001,0.274761963,0.07860375900000001,0.0,0.074652768,good_topic2,"bad_topic2,bad_topic3",Sn1pyCX2gfj84OQvHvpbHA
102,105,American Deli,0.08843289900000001,0.01698114,0.333040995,0.3692993,0.165843845,0.013651901,0.021125485,0.526922931,0.199422967,0.099181521,0.00951509,0.135282443,good_topic4,"bad_topic2,bad_topic3,bad_topic6",5sS6ouKDWtyrv4PK8jPaYw
103,106,American Provisions,0.252829163,0.10389911,0.33570723700000005,0.00764974,0.07600438400000001,0.214502066,0.007747874,0.472028444,0.331476457,0.08694090900000001,0.0,0.094568169,good_topic3,"bad_topic2,bad_topic3",nwmQ8PfFyUzb56vtnmt1YQ
104,107,American Provisions Dorchester,0.14712258,0.028144432,0.427455997,0.0,0.226255536,0.16538177199999998,0.0,0.426422109,0.247833724,0.068192599,0.04519398,0.206377089,good_topic3,"bad_topic2,bad_topic3,bad_topic6",lzIidIBcG4-BUZwiubH45Q
105,108,American Roadhouse,0.0,0.6194884629999999,0.13604556,0.0,0.230209693,0.0,0.0,0.508045316,0.34888765200000005,0.043651935,0.0,0.09714745,good_topic2,"bad_topic2,bad_topic3",k5yZ-JCNO56dpiX07HCuXw
106,109,American Sandwich Shop,0.0,0.0,0.0,0.78571403,0.192497507,0.0,0.0,0.453570366,0.253764987,0.0,0.0,0.276808262,good_topic4,"bad_topic2,bad_topic3,bad_topic6",0LCtLNSwJyruKHktNnpmiA
107,110,American Social,0.075782537,0.084997235,0.048317221,0.032153425,0.451451303,0.296435097,0.015416079,0.497749259,0.227909799,0.121501216,0.005896811,0.124184298,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ymD8IvfLpa5npP8q4AHM7w
108,111,Americano Espresso Bar,0.004095817,0.536291978,0.285029658,0.0,0.066871439,0.094260202,0.0,0.383393044,0.398507677,0.18483824,0.0,0.019658299,good_topic2,"bad_topic2,bad_topic3,bad_topic4",JWY1ViE302KoVdhu_0Ry1Q
109,112,Ames Street Deli,0.160946328,0.184615941,0.200288526,0.004924023,0.073356557,0.367535717,0.0,0.431403451,0.392821331,0.102720201,0.0,0.065827604,good_topic6,"bad_topic2,bad_topic3,bad_topic4",FrE8ovDGV4S026gNDtG3Ow
110,113,Amsterdam Cafe,0.29064780100000004,0.231805925,0.38261441,0.01959934,0.029448078,0.034582978,0.029115058,0.544390401,0.223918952,0.106845437,0.00413187,0.083791028,good_topic3,"bad_topic2,bad_topic3,bad_topic4",qdk-HBxXJhOCp_wnv3H5sQ
111,114,Amsterdam Falafelshop,0.410562033,0.079626137,0.12131003,0.165270139,0.015979726,0.199686122,0.0,0.436041683,0.452750623,0.0,0.0,0.103334337,good_topic1,"bad_topic2,bad_topic3,bad_topic6",bU5tVs6IoXDeplQDl1QADw
112,115,Ancestry Brewing,0.07942576900000001,0.039448218,0.077318086,0.178903117,0.203945477,0.410321839,0.018466857,0.599710882,0.161424607,0.08264951200000001,0.012194447,0.118055853,good_topic6,"bad_topic2,bad_topic3,bad_topic6",6n3zj95E1LTpegmdrzf98g
113,116,Anchor Bar,0.0,0.117364938,0.15709252699999998,0.070345274,0.199453233,0.444596906,0.006599066999999999,0.439224574,0.32811186800000003,0.095408626,0.015169513,0.107408305,good_topic6,"bad_topic2,bad_topic3,bad_topic6",OuoUWFO8Jho-u-DaODgCwA
114,117,Anchor End Eurocafe & Bakery,0.191937185,0.401338224,0.089846897,0.054638522,0.074718282,0.176881825,0.056361675,0.428168893,0.17170967199999998,0.21681191,0.0,0.124552228,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",IPiQgIbMc9opmoXaY_vKUA
115,118,Andre's Burger Shack,0.0,0.0,0.0,0.274508029,0.163615361,0.545146465,0.0248848,0.590022991,0.14194673800000002,0.075994613,0.0,0.162891805,good_topic6,"bad_topic2,bad_topic3,bad_topic6",N3vUNFyKQK7w3vyqlk83EQ
116,119,Andre's Cafe,0.158735138,0.192357251,0.248849563,0.107191529,0.236633833,0.047338985,0.047643202,0.528238585,0.193797728,0.124493233,0.020367361,0.078288145,good_topic3,"bad_topic2,bad_topic3,bad_topic4",gZE88NYQbY3bQG87tjvQkw
117,120,Andrea Quality Cheesecake,0.25748439,0.123212743,0.227716832,0.085692875,0.29507292,0.0,0.009673714,0.561088976,0.227001,0.074337794,0.0,0.122566397,good_topic5,"bad_topic2,bad_topic3,bad_topic6",CYvTr9FyNWmnyn4Fqud0QA
118,121,Andys Breakfast & Lunch,0.109224526,0.535309125,0.044314525999999986,0.057250314,0.220862306,0.021712162,0.0,0.5470690429999999,0.230164563,0.161983525,0.0,0.047519282,good_topic2,"bad_topic2,bad_topic3,bad_topic4",r39ZmG-Qp9QgS_uhuuQPrQ
119,122,Angelina's,0.034410249,0.6847330890000001,0.111890773,0.007935868,0.127416236,0.022281429,0.032616052,0.488647773,0.21054585,0.105161506,0.006650596,0.150069034,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",OKr3GRdooEfVMsOJ8GGpdw
120,123,Angelina's Sandwich Shop,0.29291780300000003,0.06499432,0.153894889,0.070232123,0.40508336,0.0,0.078175153,0.5394379029999999,0.141279854,0.108697733,0.050276773,0.075177243,good_topic5,"bad_topic2,bad_topic3,bad_topic4",M170fFs0-QPcljkQc2d0qA
121,124,Angora Cafe,0.150092897,0.351057711,0.345853311,0.008133313,0.074893048,0.061355919,0.048049702,0.50108961,0.219259887,0.14346082300000002,0.007518948,0.073189249,good_topic2,"bad_topic2,bad_topic3,bad_topic4",fnH2j1K_M6pxuuYPF3S2Zw
122,125,Anh Hong Restaurant,0.463392064,0.064867917,0.103850402,0.011214231000000002,0.284225468,0.062428747,0.021537249,0.462170353,0.228161451,0.139118243,0.005145834,0.136477533,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",d3G94W1ah2r-RTK5FwBGRw
123,126,Ann's Snack Bar,0.005424932,0.023104679,0.393763826,0.439289514,0.098668386,0.031288034,0.019218551,0.5321902860000001,0.192228293,0.091355247,0.036278262,0.122026523,good_topic4,"bad_topic2,bad_topic3,bad_topic6",2USXU4BeqG7MMa-qFILsDQ
124,127,Anna Bannanas St. Johns,0.022206278,0.337681695,0.318895013,0.0,0.0675411,0.243832058,0.037639742,0.454298296,0.335902961,0.097879691,0.009534503,0.055422345,good_topic2,"bad_topic2,bad_topic3",cAgDWbcEufj8BIwt0IoO4A
125,128,Anna's Hand Cut Donuts,0.052570237,0.070546845,0.8527871440000001,0.0,0.009459566,0.000985274,0.02891063,0.497420625,0.287537232,0.121223191,0.0,0.055752110999999986,good_topic3,"bad_topic2,bad_topic3,bad_topic4",bJfM1RV1-EHIoIK5sikvBA
126,129,Annie's,0.0,0.047641481,0.200687277,0.578846329,0.130045152,0.030703323,0.007305224,0.555363109,0.15418452400000002,0.14424671,0.009955219,0.120182323,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",WLNm0iFedgvuo4Ng0aiJzA
127,130,Annie's Cafe & Bar,0.112595203,0.359256865,0.098272201,0.030779031,0.240566876,0.14956052,0.033741268,0.5304581620000001,0.227842698,0.088858239,0.006572224000000001,0.107127262,good_topic2,"bad_topic2,bad_topic3,bad_topic6",r_5oHnhySNH4CrL0hGMR2A
128,131,Annie's Restaurant,0.0,0.058948302,0.14479441,0.7222275909999999,0.0,0.056771159,0.011165355,0.5296289829999999,0.142869177,0.124361855,0.026056997,0.156223855,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",hNSFxaBUGviMM0-kXbDKAA
129,132,Another Broken Egg Cafe,0.04165525,0.443027957,0.048289327,0.020975634,0.41775896,0.017144345,0.031107523,0.4488255470000001,0.28988637300000003,0.112373779,0.006961642,0.10402976,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",r7JOeuv_9wlaqkrHEDQddw
130,133,Anthony's Italian Specialties,0.35346926,0.031999118,0.416943466,0.001443938,0.159825153,0.026137216,0.042091319,0.457738945,0.247385122,0.13075549,0.01520012,0.10091641,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",5FcpaLYKrsAonVrz8GN0cw
131,134,Apple Spice,0.510236314,0.008118466,0.10729562,0.0,0.361022804,0.0,0.044629309000000006,0.450168222,0.36940968,0.078635342,0.0,0.05579979,good_topic1,"bad_topic2,bad_topic3",Pb283LeZfUn3GGBZYbNn9w
132,135,Apple Spice Junction,0.113987516,0.318845163,0.192717881,0.0,0.36571114,0.0,0.0,0.497261412,0.21702515,0.130879365,0.021486353,0.127442433,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",r2LX71gTmkoq6LjOXURA5A
133,136,Applebee's,0.031222108,0.0,0.127306706,0.067762877,0.479332378,0.285599934,0.022158743,0.532289545,0.231701223,0.108379174,0.002738848,0.096212193,good_topic5,"bad_topic2,bad_topic3,bad_topic4",E1HyyDPiCCE4lasMiDXlVw
134,137,Applebee's Grill + Bar,0.060755333,0.022633683,0.116790531,0.042393572,0.6498743929999999,0.095274025,0.021909789,0.527948114,0.229876884,0.107900355,0.007761486999999998,0.097205745,good_topic5,"bad_topic2,bad_topic3,bad_topic4",zqCGse_kF3cFPv-Cv2L0IQ
135,138,April's II,0.156962859,0.380997119,0.060552493,0.028996889,0.357856009,0.005890555,0.0,0.78764993,0.0,0.0,0.156150967,0.036902793,good_topic2,"bad_topic2,bad_topic5",yZaDQjZ18dG13QnFnQ8Gow
136,139,April's Pub & Grill,0.058037729,0.383509076,0.078071716,0.012533896,0.379383521,0.07767247099999999,0.031274329,0.538662854,0.221490605,0.096863271,0.0,0.104879173,good_topic2,"bad_topic2,bad_topic3,bad_topic6",IEO8uz0kCURrYBeBcdGB-g
137,140,Aquamarine,0.071410976,0.154078089,0.0,0.0,0.556992859,0.211024642,0.0,0.52699403,0.213173326,0.125836586,0.0,0.124277184,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ppKhzoe2SaRmRiCLwyELmA
138,141,Arby's,0.07920846299999999,0.041763029,0.400457559,0.121408597,0.327096499,0.019394754,0.025262684,0.536564387,0.222986032,0.09879981,0.01294564,0.094583964,good_topic3,"bad_topic2,bad_topic3",bvG5HPYBbs8PGp0HWi7sGw
139,142,Arby's Roast Beef,0.08393841,0.088772321,0.303643057,0.157821429,0.35115055700000003,0.006233268,0.0,0.748078823,0.235785797,0.0,0.0,0.0,good_topic5,"bad_topic2,bad_topic3",OPj9g9S9OT6ErCtTzj0W7Q
140,143,Arbys,0.134033779,0.038039225,0.387234559,0.149625368,0.270853277,0.011978768,0.037583965,0.5606137370000001,0.21473385600000006,0.11213035,0.001487229,0.065927373,good_topic3,"bad_topic2,bad_topic3,bad_topic4",bQhebB_tYHfFX2gRtd7fCg
141,144,Arbys Wall Kiosk,0.0,0.039829161,0.395199805,0.0,0.560625017,0.0,0.0,0.785206884,0.07084950799999999,0.0,0.0,0.123619959,good_topic5,"bad_topic2,bad_topic6",J_F20S6tdby_1vYl2q0ROw
142,145,Arcadia,0.164725732,0.184267734,0.110681271,0.016645866000000002,0.215371604,0.301433904,0.011077671,0.595942895,0.256482278,0.037934964,0.0,0.093117577,good_topic6,"bad_topic2,bad_topic3",9G4iXmL8_mEqx5Z2tmpLew
143,146,Archie's New York Deli,0.090201368,0.470140997,0.309213823,0.01803909,0.08798171099999999,0.012723844,0.023074296,0.616898549,0.134269956,0.097878171,0.01743244,0.098724695,good_topic2,"bad_topic2,bad_topic3",-WG2sv6ApNh1fa7ot-QAEA
144,147,Area 4 Restaurant,0.057749041,0.16455632,0.024203142,0.023281229,0.489224556,0.228360042,0.021239861,0.51298171,0.23711211,0.101800821,0.003854996,0.116301762,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",b_TPzE7apFEixKw8nUrxwg
145,148,Area 52 Bar & Grill,0.0,0.0,0.167915803,0.07072460900000001,0.03848823,0.709023517,0.029872613,0.577277622,0.25544424,0.038674591,0.0158796,0.068789169,good_topic6,"bad_topic2,bad_topic3",YKrKQ5opZHxHZj4ayn-2Mg
146,149,Area Four Food Truck,0.784384469,0.113733868,0.06484889,0.0,0.0,0.024169688,0.0,0.6196147870000001,0.102274694,0.166000146,0.0,0.102165025,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ZLJ9tTccGxqQF10F45m7Fw
147,150,Arena Sandwich Co. Cheesesteaks,0.16824559100000006,0.095813826,0.34383031,0.113204155,0.238681152,0.032655705,0.0,0.477006286,0.32227698,0.129265398,0.022008928,0.048429664,good_topic3,"bad_topic2,bad_topic3,bad_topic4",UvkgHqv1BG1Zrsy6IxecEQ
148,151,Arepa Burger,0.454236635,0.08816373300000001,0.177401182,0.099087113,0.15581546300000002,0.014500178,0.02344752,0.521062389,0.164069014,0.143951227,0.006652288,0.129439416,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Nom6gyrxOhI0nP4csiEA1g
149,153,Argan Bistro,0.276115099,0.076438597,0.0638972,0.010868361000000002,0.1600476,0.403432578,0.0,0.712546617,0.167854048,0.074587442,0.0,0.036590714,good_topic6,"bad_topic2,bad_topic3",LDYX0p9b3pGfQDCh6b6zhg
150,154,Argentina PDX,0.219586983,0.0,0.0,0.0,0.364515901,0.403684646,0.035251647000000004,0.455519646,0.312568955,0.056356832,0.0,0.12945780199999998,good_topic6,"bad_topic2,bad_topic3,bad_topic6",_jVEc-EyGTvdqWbet6SIAw
151,156,Argos Diner,0.105511525,0.4579857,0.133059665,0.052077915,0.17238383,0.066454891,0.01608104,0.566987363,0.18028021,0.083763038,0.00914748,0.136863012,good_topic2,"bad_topic2,bad_topic3,bad_topic6",YoFWaUD0BQOY_XhxRnaeeg
152,157,Aristo Cafe,0.146883638,0.327465214,0.464303889,0.0,0.036331453,0.018928856,0.033716588,0.587457905,0.281424068,0.053068782,0.0,0.040136362,good_topic3,"bad_topic2,bad_topic3",mCcj-NeeYUtdwYFqIAUaVA
153,158,Arlo's,0.037130886,0.076082006,0.104684069,0.671850332,0.068366362,0.029332518,0.024618309,0.538301774,0.200858772,0.079934258,0.001552789,0.146747388,good_topic4,"bad_topic2,bad_topic3,bad_topic6",Vqhv-LUPrvmO9r2Z3xxNRw
154,159,Aroma Bistro & Cafe,0.38602826,0.227949376,0.30923829,0.0,0.0,0.068993563,0.013600882,0.3723187670000001,0.30278398100000004,0.221524291,0.0,0.08543443699999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4",ePowJEr4SDyVz1h4XtMBrg
155,160,Art's Sandwich Shop,0.07809580099999999,0.059867555,0.492244485,0.070684009,0.222022546,0.067269946,0.0,0.623769805,0.141977413,0.153978951,0.014572599,0.056482226,good_topic3,"bad_topic2,bad_topic3,bad_topic4",eJGAiErXZdngKtoL1TC69w
156,161,Artesanal,0.159460985,0.0,0.1331885,0.522949149,0.045766575,0.1266303,0.0,0.243085355,0.328417659,0.145793185,0.0,0.277955145,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Wq0WgCjqBef25G7ekK42XA
157,162,Arthur's Deli & Variety,0.382847548,0.0,0.388103445,0.0,0.074710409,0.144546365,0.0,0.5079382060000001,0.34534245700000005,0.144142777,0.0,0.0,good_topic3,"bad_topic2,bad_topic3,bad_topic4",F3vSaqwa-aQb1Ep592X1-g
158,163,Article 24,0.116344706,0.157563442,0.049186205,0.08912907699999999,0.270753614,0.307830609,0.01785944,0.523585052,0.220629993,0.109983144,0.009054539,0.112366987,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",GHmjQQuQya93blcsHHLDjQ
159,164,Arts At the Armory Cafe,0.0,0.351761589,0.32499064,0.01873014,0.0,0.294923221,0.055112562,0.605549954,0.084911454,0.08604544800000001,0.030371451,0.13340288,good_topic2,"bad_topic2,bad_topic6",KM3indCr4OEejO8FPoYtBg
160,165,Arturo's Underground Cafe,0.07899407,0.576559212,0.116454248,0.036469645,0.104026569,0.07589491400000001,0.029317129,0.5239902160000001,0.21409684,0.109927827,0.0,0.116129032,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",eZE0FdYB9rUvbuPS4fNyYA
161,166,As Good As It Gets Cafe,0.042304795,0.585591043,0.120474214,0.047052418,0.162071913,0.031607157000000004,0.026420046000000003,0.525511131,0.22695672,0.116740287,0.0,0.097418036,good_topic2,"bad_topic2,bad_topic3,bad_topic4",iPbKAH4Mp5d_25Fr-xYeQw
162,167,Ashmont Market & Liquor,0.236470213,0.0,0.409016381,0.0,0.118312894,0.22191948,0.0,0.55672127,0.17028892,0.056520723,0.05685905400000001,0.157045886,good_topic3,"bad_topic2,bad_topic3,bad_topic6",6R1sAd6aBfB9s8S7ioLFgQ
163,168,Ate-Oh-Ate,0.425935731,0.054801477,0.141358465,0.092132157,0.18026906,0.094820695,0.023759294,0.527170977,0.197005528,0.107571428,0.006546306,0.130978507,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",jVP9O2VtMtKa_KfDYWXiOA
164,169,Ate-Oh-Ate Grill,0.447775426,0.061209436,0.091373612,0.073095402,0.192115699,0.122236465,0.013800517,0.54023832,0.186566662,0.105649953,0.004875169,0.14171022,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",QLKsbWFPo-ZbE5--L-d_-g
165,170,Athan's Bakery,0.070068209,0.384599084,0.291203389,0.005424556999999999,0.088402565,0.151794273,0.035276327,0.4859537,0.235586775,0.147070819,0.0077217319999999985,0.084065952,good_topic2,"bad_topic2,bad_topic3,bad_topic4",97hoiOQ_nih0_uGXQ7HcEQ
166,171,Athena Roasted Chicken & Deli,0.49459655,0.154618969,0.092249363,0.004455541,0.164762527,0.079426387,0.030401183,0.540908911,0.270659619,0.047776695,0.0,0.100243639,good_topic1,"bad_topic2,bad_topic3,bad_topic6",6pgBbLgEogh5CiZLYG92Wg
167,172,Atkins Park Restaurant,0.184716578,0.08606160800000001,0.081421205,0.111042201,0.209422765,0.317214154,0.01769243,0.529023303,0.265304313,0.11878258,0.0,0.063899145,good_topic6,"bad_topic2,bad_topic3,bad_topic4",mm5dPXn4TOeu7YVV1eftxA
168,173,Atlanta Braves All Star Grill,0.0490831,0.021976083,0.031955042,0.109069318,0.525509979,0.249466046,0.015393836,0.542176,0.205858765,0.092446195,0.000889586,0.134514095,good_topic5,"bad_topic2,bad_topic3,bad_topic6",WXa65iCNZbQPi-jzkAKoRg
169,174,Atlanta Bread,0.193802298,0.156213842,0.282750735,0.026652504,0.301575407,0.027851883,0.024274535,0.507318403,0.266764324,0.093087125,0.013435173,0.085596715,good_topic5,"bad_topic2,bad_topic3",1dpc-M_ZtuE9f4k9DY1dpQ
170,175,Atlanta Bread - Dunwoody,0.110164603,0.132079244,0.0,0.0,0.740528782,0.0,0.026924684,0.476767004,0.257144831,0.134417289,0.002031415,0.094047838,good_topic5,"bad_topic2,bad_topic3,bad_topic4",ZucJraLJ2YUmfARGhMB2dQ
171,176,Atlanta Bread - Smyrna,0.118784409,0.587418355,0.184448378,0.0,0.06608096,0.030024702,0.017274816999999998,0.570742136,0.21973589,0.090344215,0.009361783,0.08710305199999999,good_topic2,"bad_topic2,bad_topic3",PgHOR-fD1mA9dXhwyqvYVw
172,177,Atlanta Bread Company International-Bakery Division,0.0,0.0,0.474312007,0.0,0.520893455,0.0,0.0,0.615174572,0.169689382,0.119498049,0.0,0.082241803,good_topic5,"bad_topic2,bad_topic3,bad_topic4",l4HMGDifAKXuACYakbCKOQ
173,178,Atlanta Fish House & Grill,0.077273921,0.023903506,0.107666096,0.201244747,0.500823641,0.078786843,0.001996027,0.52108109,0.232244723,0.13783272400000002,0.003621658,0.097037829,good_topic5,"bad_topic2,bad_topic3,bad_topic4",onjo9H9K8rNwPa6A0LDrXw
174,179,Atlanta's Best Coffee bar,0.0,0.528571963,0.461033404,0.0,0.0,0.0,0.0,0.43780644,0.423115643,0.020914354,0.019974236,0.08977285800000001,good_topic2,"bad_topic2,bad_topic3",NIejzWbhUZmhM80RpNAMuw
175,180,Atlas,0.129989802,0.025295141,0.069464949,0.022049223,0.394931362,0.34944290100000003,0.015478637,0.444193693,0.255904173,0.158869338,0.037868836,0.083348992,good_topic5,"bad_topic2,bad_topic3,bad_topic4",8CTstZov8LT6t1PCybvFxA
176,181,Atmosphere Bistro,0.179783499,0.125693422,0.072691774,0.0073937,0.307026223,0.300688425,0.021562499,0.43150239,0.248437585,0.139331782,0.00400725,0.1502759,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",cA3QgDuVnQhdBvRZpTYjZA
177,182,Atomic Cafe,0.060194504,0.41887624,0.370223435,0.0,0.034133979,0.106176204,0.018932333,0.542789823,0.246679529,0.056477162,0.008681231,0.11826541,good_topic2,"bad_topic2,bad_topic3,bad_topic6",z4HVQUF9GI_9NjVqjS8hMw
178,183,Atwood's Tavern,0.083372918,0.026694424,0.129289195,0.062164307,0.108672556,0.580799546,0.026066774,0.491533296,0.249516844,0.11813044,0.01462165,0.093866715,good_topic6,"bad_topic2,bad_topic3,bad_topic4",HkBMQKpmmdCZgxjKLq3HcQ
179,184,Au Bon Pain,0.174541055,0.317629152,0.307665605,0.019084729,0.106404047,0.064757395,0.02206476,0.526133473,0.245414604,0.10211644,0.007636611,0.08882588400000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4",kF9_wgRGKstaV-F6vUjurQ
180,186,Augusta Subs & Salads,0.31638125100000003,0.092078611,0.288536246,0.153445127,0.070170811,0.066540273,0.041724586,0.360188756,0.270178816,0.172471001,0.044739487,0.10486851,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",3kbpa1aF89g2qCE_S3z0PQ
181,187,Aunt Tillie's Deli,0.26266735,0.080628611,0.320476651,0.020578548,0.126107057,0.179187911,0.0,0.506383568,0.260954618,0.18545039,0.0,0.03299785,good_topic3,"bad_topic2,bad_topic3,bad_topic4",af0aREgR2W6BSMAofETHug
182,188,Auntie Anne's,0.0,0.0,0.241683543,0.17264512199999998,0.349521279,0.231809765,0.033869382,0.5076910720000001,0.235753593,0.098724215,0.0,0.112607645,good_topic5,"bad_topic2,bad_topic3,bad_topic6",xLNzHXDRkSGczrCtnzDy3w
183,189,Aurora Coffee,0.002117526,0.38338192,0.436814987,0.003448756,0.033867096,0.129743185,0.016600695,0.470299828,0.364494608,0.079536252,0.011327107,0.051990895,good_topic3,"bad_topic2,bad_topic3",jWFtCzCkTFrkLR2XmeWNMQ
184,190,Aurum Hand Pies,0.284003745,0.31320975100000004,0.151284625,0.030838871,0.080611504,0.130430631,0.024279344,0.441333175,0.333282612,0.098114671,0.009613953,0.086334198,good_topic2,"bad_topic2,bad_topic3",G5YGLyVXgd5xbwxZmRYhdg
185,191,Aussie's Grill & Beach Bar,0.104479383,0.003321109,0.055944905,0.134056205,0.213776538,0.47565256,0.04041666,0.537600792,0.245703687,0.08712615,0.011475782,0.069882692,good_topic6,"bad_topic2,bad_topic3",c2l14RZhwAsOTk42Q_2sWg
186,192,Austin Cheese Company,0.267756906,0.06613891599999999,0.121301526,0.032368472,0.193495864,0.310048567,0.0,0.62300992,0.29057917,0.080127999,0.0,0.0,good_topic6,"bad_topic2,bad_topic3",FRzrDsZ2h8PUx6mJaMPXqw
187,193,Austin Daily Press,0.426648486,0.109136781,0.182045586,0.018937604,0.142800807,0.110998438,0.030432697,0.540528997,0.217473123,0.12952978199999998,0.008888469,0.06586405099999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4",oJJcDY2Lt0OiBs6N2t_tdQ
188,194,Austin Java,0.070422364,0.434329192,0.208051664,0.043044129,0.123351942,0.110982611,0.015830306000000002,0.509083531,0.278181271,0.081688564,0.009216,0.098030653,good_topic2,"bad_topic2,bad_topic3",hSEdxoRvJ_BiGtnUIDYRLw
189,195,Austin Java Barton Springs,0.065777171,0.442273893,0.197986243,0.047255463,0.157805516,0.07961728,0.015804407,0.53727005,0.268092661,0.071879413,0.008021539,0.091876612,good_topic2,"bad_topic2,bad_topic3",nz-Y0iAJQKeTq8MTrApatQ
190,196,Austin Rotisserie,0.561432284,0.062793827,0.128202846,0.002493732,0.149084233,0.08548618599999999,0.0,0.634551242,0.159391675,0.080030043,0.033051952999999995,0.08470013800000001,good_topic1,"bad_topic2,bad_topic3",fDKbXHlYKZsI02j6_qBSAA
